NPRI_ID,Facility_name,Company_name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Report_year
19046,Sunset Oil Battery 14-29,Enercapita Energy Ltd.,,N/A,Alberta,,55,-116.87,1.18,Tonnes (t),2017
21046,Swan Hills Oil Battery 10-28,ARC Resources,N/A,N/A,Alberta,N/A,55,-115.46,2.83,Tonnes (t),2017
23292,House Mountain 10-30,Apache Canada Ltd.,,Swan Hills,Alberta,,55,-115.35,-,Tonnes (t),2017
24267,Gold Creek 07-32,Chinook Energy Inc.,,Grovedale,Alberta,,55.01,-118.56,-,Tonnes (t),2017
28686,Coral Hill Oil Swb 02-35,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,55.01,-115.25,0.6,Tonnes (t),2017
4880,Grande Prairie Osb Mill,Norbord Inc.,40 Highway,Grande Prairie,Alberta,T8V6Y9,55.02,-118.74,45.94,Tonnes (t),2017
22980,Gold Creek 14-32,Craft Oil Inc.,,Grande Prairie,Alberta,,55.02,-118.57,-,Tonnes (t),2017
23511,Mobil Mitsue 4-3,Devon Canada Corporation,,Mitsue,Alberta,,55.02,-114.37,-,Tonnes (t),2017
28687,Coral Hill Oil Swb 04-01,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,55.02,-115.54,-,Tonnes (t),2017
28837,Gold Creek Gas Battery 01-06-070-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.02,-119.19,-,Tonnes (t),2017
4928,Elmworth Gas Battery 04-08,ConocoPhillips Canada Resources Corp.,,N/A,Alberta,,55.04,-119.63,-,Tonnes (t),2017
5224,House Mountain Complex,Cardinal Energy Ltd.,,Swan Hills,Alberta,T0G 2C0,55.04,-115.47,0.51,Tonnes (t),2017
16687,Caribou North Comp Stn 11-08,Cenovus Energy Inc.,0,Bonnyville,Alberta,T9N2H4,55.04,-110.57,-,Tonnes (t),2017
23956,Elmworth Gas Plant,Cenovus Energy Inc.,0,Elmworth,Alberta,T0H1J0,55.04,-119.63,8.33,Tonnes (t),2017
29900,House Mountain 12-12-70-10w5,Cardinal Energy Ltd.,,Swan Hills,Alberta,T0G 2C0,55.04,-115.39,1.27,Tonnes (t),2017
6627,Foster Creek Sagd Bitumen Battery (With Cogen),Cenovus Fccl Ltd. as Operator for FCCL Partnership,0,Bonnyville,Alberta,T9N2J7,55.06,-110.53,25.2,Tonnes (t),2017
15790,Calling Lake South Sour Gas Plant 01-20-070-22w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.06,-113.31,-,Tonnes (t),2017
2796,Grande Prairie Plant,ERCO Worldwide a Division of Superior Plus LP,Contractor Road off Resources Road,Grande Prairie,Alberta,T8V3R5,55.07,-118.68,1.27,Tonnes (t),2017
2875,International Paper Canadian Pulp Holdings Ulc,International Paper Company,10 Km Se on Resources Road,Grande Prairie,Alberta,T8V3A9,55.07,-118.69,57.11,Tonnes (t),2017
5370,Sturgeon Lake South Sour Gas Plant 02-02-06-22w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.07,-117.27,-,Tonnes (t),2017
18315,Sunset Sour Gas Plant 06-22,Enercapita Energy Ltd.,,N/A,Alberta,,55.07,-116.97,-,Tonnes (t),2017
28464,Grande Prairie Sawmill,Weyerhaeuser Company Limited,12 Km's South on Resources Road Road Sou,Grande Prairie,Alberta,T8V 3A9,55.07,-118.68,1,Tonnes (t),2017
23294,House Mountain 14-20,Apache Canada Ltd.,,Swan Hills,Alberta,,55.08,-115.64,-,Tonnes (t),2017
21287,Elmworth Oil Battery 11-29,ConocoPhillips Canada Resources Corp.,,N/A,Alberta,,55.09,-119.18,-,Tonnes (t),2017
22223,Elmworth Oil Battery 14-29,ConocoPhillips Canada Resources Corp.,14-29-070-08w6,N/A,Alberta,,55.09,-119.18,-,Tonnes (t),2017
29703,Nuvista Single Well Gas Battery 13-27,NuVista Energy Ltd.,N/A,N/A,Alberta,N/A,55.09,-119.14,1.53,Tonnes (t),2017
21286,Elm Oil Battery 05-32,Cenovus Energy Inc.,N/A,N/A,Alberta,N/A,55.1,-119.19,0.85,Tonnes (t),2017
15314,Chevron Snipe Lake Unit No.1,Long Run Exploration Ltd,,N/A,Alberta,,55.11,-116.71,-,Tonnes (t),2017
21842,Taqa North 16-31-70-8w6,Taqa North Ltd.,,Elmworth,Alberta,,55.11,-119.19,-,Tonnes (t),2017
22225,Elmworth Oil Battery 14-32,Cenovus Energy Inc.,N/A,N/A,Alberta,N/A,55.11,-119.18,0.73,Tonnes (t),2017
28184,Pipestone Comp Stn 16-34,Encana Corporation,,N/A,Alberta,T2P 2S5,55.11,-119.27,1.33,Tonnes (t),2017
28635,Muni Plant,N.P.A. Limited (Wapiti Gravel Suppliers),4201 93 Street,Grande Prairie,Alberta,T8V 3A8,55.11,-118.77,-,Tonnes (t),2017
28148,Guide Bezanson 02-07-071-03w6,Long Run Exploration Ltd,,N/A,Alberta,,55.13,-118.44,-,Tonnes (t),2017
16153,Mitsue Gp 08-15-71-04w5,Cardinal Energy Ltd.,,Slave Lake,Alberta,T0G 2A0,55.14,-114.51,0.63,Tonnes (t),2017
28385,Chevron Mitsue Compressor Station 08-15,Penn West Petroleum Ltd.,N/A,N/A,Alberta,N/A,55.14,-114.51,-,Tonnes (t),2017
28537,Elmworth Ob 15-18-71-10w6,Cardinal Energy Ltd.,,Elmworth,Alberta,T0H 1J0,55.15,-119.52,0.35,Tonnes (t),2017
5170,Grande Prairie,Canadian Forest Products Ltd,9401 108th Street,Grande Prairie,Alberta,T8V3A3,55.16,-118.81,25.88,Tonnes (t),2017
19958,Canfor Green Energy Combined Heat and Power Plant,Canadian Forest Products Ltd.,8701 108 Street,Grande Prairie,Alberta,T8V4C5,55.16,-118.81,34.96,Tonnes (t),2017
18142,Bear Creek Power Plant,TransCanada Energy Ltd.,,Grande Prairie,Alberta,T8V3A9,55.17,-118.83,0.72,Tonnes (t),2017
5389,Peco Sweet Gas Plant,Cenovus Energy Inc.,N/A,N/A,Alberta,N/A,55.19,-116.22,0.54,Tonnes (t),2017
18273,Grande Prairie Cpc (Au) Viterra,Viterra Inc.,9728 128th Avenue,Grande Prairie,Alberta,T8V4J4,55.19,-118.78,-,Tonnes (t),2017
29457,Trouw Nutrition Canada Inc. Grande Prairie Ab,Trouw Nutrition Canada Inc. (Hp),12805 97b Street Street East,Grande Prairie,Alberta,T8V 6K1,55.19,-118.78,3.11,Tonnes (t),2017
19395,Sinclair Comp Stn 02-02,ConocoPhillips Canada Resources Corp.,,N/A,Alberta,,55.2,-119.88,-,Tonnes (t),2017
22581,Sturgeon Sweet Gas Plant 03-03-072-26w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.2,-117.91,-,Tonnes (t),2017
27790,Clairmont 06-07,Craft Oil Inc.,,Grande Prairie,Alberta,,55.22,-118.6,-,Tonnes (t),2017
22403,6-18-72-7w5m Battery,BlackPearl Resources Inc.,,Calgary,Alberta,,55.23,-115.06,-,Tonnes (t),2017
3959,Slave Lake Pulp - Slave Lake,Slave Lake Pulp - a division of West Fraser Mills,,Slave Lake,Alberta,T0G2A0,55.24,-114.51,14.24,Tonnes (t),2017
16277,Goodfare Sweet Gas Plant,Tidewater Midstream and Infrastructure Ltd.,,N/A,Alberta,,55.24,-119.68,0.21,Tonnes (t),2017
21141,Albright Oil Battery 06-24-072-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.24,-119.24,-,Tonnes (t),2017
23236,Tolko Athabasca,Tolko Industries Ltd.,,Slave Lake,Alberta,T0G2A0,55.24,-114.49,25.74,Tonnes (t),2017
24714,Mark et Al Grande Prairie 06-19,Taqa North Ltd.,,Knopcik,Alberta,,55.24,-118.91,-,Tonnes (t),2017
28143,Trilogy 102 Hz Albrt 08-25-072-09w6,Trilogy Resources Ltd.,,N/A,Alberta,,55.24,-119.24,-,Tonnes (t),2017
16108,Mitsue Trd & Lf,Tervita Corp.,,Slave Lake,Alberta,T0G 2B0,55.25,-114.58,-,Tonnes (t),2017
17335,Mark et Al Wembley 16-24,Taqa North Ltd.,,Knopcik,Alberta,,55.25,-118.93,0.99,Tonnes (t),2017
17340,Encal Grande Prairie 14-19-72-6,Taqa North Ltd.,,Knopcik,Alberta,,55.25,-118.91,0.63,Tonnes (t),2017
18715,Beaver Lodge 14-22,Devon Canada Corporation,,Beaverlodge,Alberta,,55.25,-119.45,-,Tonnes (t),2017
21762,High Prairie Fractionation Plant,Plains Midstream Canada,,High Prairie,Alberta,,55.25,-116.29,0.85,Tonnes (t),2017
23242,Trilogy Bm 09-24-072-09w6 Oil Bty,Paramount Resources Ltd.,,N/A,Alberta,,55.25,-119.23,-,Tonnes (t),2017
27421,Trilogy Bm 09-24-072-09w6 Oil Bty,Trilogy Resources Ltd.,,Wembley,Alberta,,55.25,-119.23,-,Tonnes (t),2017
5371,Vanderwell Contractors (1971) Ltd.,Vanderwell Contractors (1971) Ltd.,695 West Mitsue Industrial Road,Slave Lake,Alberta,T0G 2A0,55.26,-114.58,0.64,Tonnes (t),2017
15970,Mitsue Ob 14-30-72-04w5,Cardinal Energy Ltd.,,Slave Lake,Alberta,T0G 2A0,55.26,-114.6,0.64,Tonnes (t),2017
16149,Mitsue Sour Gp 10-30-72-4w5,Cardinal Energy Ltd.,,Slave Lake,Alberta,T0G 2A0,55.26,-114.6,0.96,Tonnes (t),2017
27422,Trilogy Hz Albrt 08-25-072-09w6,Trilogy Energy Corp.,,N/A,Alberta,,55.26,-119.23,-,Tonnes (t),2017
28533,Beaverlodge Ob 06-26-72-10w6,Cardinal Energy Ltd.,,Wembley,Alberta,T2R 0A8,55.26,-119.42,-,Tonnes (t),2017
5157,Alberta Plywood Slave Lake Veneer,Alberta Plywood Ltd.,Mitsue Industrial Site,Slave Lake,Alberta,T0G2A0,55.27,-114.6,30.88,Tonnes (t),2017
21394,P-02 Mobile Plant,E Construction Ltd.,Northeast,Slave Lake,Alberta,T9H3G3,55.27,-114.76,9.23,Tonnes (t),2017
25209,Birchliff Teepee 8-36-72-4,Birchcliff Energy Ltd.,,Teepee,Alberta,,55.27,-118.46,-,Tonnes (t),2017
24306,Chevron Mitsue Gilwood A,Penn West Petroleum Ltd.,,N/A,Alberta,,55.28,-114.58,-,Tonnes (t),2017
24397,Wembley Oil Battery 11-36-072-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.28,-119.09,-,Tonnes (t),2017
15714,Noel Sweet Gas Plant,Cenovus Energy Inc.,N/A,N/A,Alberta,N/A,55.29,-120.48,3.26,Tonnes (t),2017
16100,La Glace Trd,Tervita Corp.,,La Glace,Alberta,,55.3,-119.2,-,Tonnes (t),2017
24403,Wembley Oil Battery 14-03-073-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.3,-119.14,2.11,Tonnes (t),2017
28532,Primrose Oil Battery (06-10),Cenovus Fccl Ltd. as Operator for FCCL Partnership,,N/A,Alberta,,55.3,-110.84,-,Tonnes (t),2017
28744,Emerson Swd,Secure Energy Services Inc.,RR1 Site 14 Box 14,Sexsmith,Alberta,T0H 3C0,55.3,-119.02,0.05,Tonnes (t),2017
18567,High Prairie Trd,Tervita Corp.,,High Prairie,Alberta,,55.31,-116.49,0.45,Tonnes (t),2017
26414,Laglace Fst,Secure Energy Services Inc.,RR1 Site 14 Box 14,Sexsmith,Alberta,T0H 3C0,55.31,-119.2,1.07,Tonnes (t),2017
17362,Mark Grande Prairie 16-16,Taqa North Ltd.,,Knopcik,Alberta,,55.32,-119,-,Tonnes (t),2017
23347,Wide Water 15-16-73-7w5,Canadian Natural Resources Limited,,N/A,Alberta,,55.32,-115.01,-,Tonnes (t),2017
29146,Sexsmith Viterra,Viterra Inc.,2 Highway South,Sexsmith,Alberta,T0H 3C0,55.32,-118.78,2.45,Tonnes (t),2017
536,Wembley Gas Plant,Cenovus Energy Inc.,,Wembley,Alberta,T0H3S0,55.33,-119.22,3.72,Tonnes (t),2017
15869,Knopcik Oil Battery 06-24-073-10w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.33,-119.4,0.58,Tonnes (t),2017
18122,Teepee Oil Battery 14-21-072-03w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.33,-118.53,1.21,Tonnes (t),2017
23432,Northern Prairie Thermal Electric Power Plant,Grande Prairie Generation Inc.,RR#1 Site 14 Box 15,Sexsmith,Alberta,T0H3C0,55.34,-119.21,1.34,Tonnes (t),2017
26109,Kirby South 13-21-73-7w4,Canadian Natural Resources Limited,2705 - 5 Street,Nisku,Alberta,T9E 0C2,55.34,-111.03,14.93,Tonnes (t),2017
23937,Defiant Res Sheldon 7-26-73-23 W5,Perpetual Energy Inc.,,N/A,Alberta,,55.35,-117.42,-,Tonnes (t),2017
24467,Amoco Kirby,Devon Canada Corporation,,Kirby South,Alberta,,55.35,-110.63,1.26,Tonnes (t),2017
16743,Hythe Comp Stn 07-34,Encana Corporation,,N/A,Alberta,,55.36,-119.76,0.54,Tonnes (t),2017
18002,Teepee Creek Sour Gas Plant 07-02-074-04w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.37,-118.49,2.13,Tonnes (t),2017
21476,Mitsue 16-31-73-5w5,Exall Energy Corporation,,Slave Lake,Alberta,,55.37,-114.74,-,Tonnes (t),2017
25312,Surge Valhalla 14-32,Surge Energy Inc.,,La Glace,Alberta,,55.37,-119.19,-,Tonnes (t),2017
25311,Surge Valhalla 16-06,Surge Energy Inc.,,La Glace,Alberta,,55.38,-119.2,-,Tonnes (t),2017
15229,Knopcik Sweet Gas Plant 09-10-074-11w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.39,-119.59,1.44,Tonnes (t),2017
18841,Valhalla Oil Battery 06-18,Surge Energy Inc.,,La Glace,Alberta,,55.4,-119.22,2.04,Tonnes (t),2017
25003,Knopcik 6-17-74-10w6,Insignia Energy Ltd.,,Knopcik,Alberta,,55.4,-119.48,0.66,Tonnes (t),2017
25313,Surge Valhalla 14-07,Surge Energy Inc.,,La Glace,Alberta,,55.4,-119.22,-,Tonnes (t),2017
25314,Surge Valhalla 04-19,Surge Energy Inc.,,La Glace,Alberta,,55.41,-119.22,-,Tonnes (t),2017
16935,High Prairie Forest Products,High Prairie Forest Products,Railroad 1 Avenue,High Prairie,Alberta,T0G1E0,55.42,-116.49,8.05,Tonnes (t),2017
15804,Mitsue Oil Battery 02-26-074-06w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.43,-114.8,-,Tonnes (t),2017
16304,Lre - Puskwaskau 03-26,Long Run Exploration Ltd,,N/A,Alberta,,55.43,-118.04,-,Tonnes (t),2017
22859,P-28 Mobile Plant,E Construction Ltd.,P 28 - 5416 55th Street West,High Prairie,Alberta,T0G1E0,55.43,-116.51,-,Tonnes (t),2017
25235,Mitsue 13-19-74-05w5m,Exall Energy Corporation,,Mitsue,Alberta,,55.43,-114.76,-,Tonnes (t),2017
26310,Mitsue 09-30-74-05w5m,Exall Energy Corporation,,Mitsue,Alberta,,55.44,-114.74,-,Tonnes (t),2017
28300,Knopcik 16-30-74-10w6 Wet Meter Batt,Canadian Natural Resources Limited,,N/A,Alberta,,55.44,-119.51,-,Tonnes (t),2017
6729,Paul Lake,TransCanada Pipelines Ltd.,,N/A,Alberta,,55.45,-113.92,-,Tonnes (t),2017
24181,Mitsue 13-31-74-5w5m,Exall Energy Corporation,,Mitsue,Alberta,,55.45,-114.76,-,Tonnes (t),2017
26309,Mitsue 12-31-74-5w5m,Exall Energy Corporation,,Mitsue,Alberta,,55.45,-114.76,-,Tonnes (t),2017
29100,Valhalla Swb 13-31,Surge Energy Inc.,,N/A,Alberta,,55.45,-119.22,-,Tonnes (t),2017
29463,Valhalla Oil Battery 08-06,Surge Energy Inc.,,N/A,Alberta,,55.46,-119.21,-,Tonnes (t),2017
29105,Valhalla Swb 12-06,Surge Energy Inc.,,N/A,Alberta,,55.47,-119.23,-,Tonnes (t),2017
29106,Valhalla Swb 13-06,Surge Energy Inc.,,N/A,Alberta,,55.47,-119.23,-,Tonnes (t),2017
4823,Sexsmith Sour Gas Plant,Encana Corporation,,N/A,Alberta,,55.48,-119.05,7.14,Tonnes (t),2017
5239,Hythe Brainard Sour Gas Plant,Veresen Midstream General Partner Inc.,,N/A,Alberta,,55.48,-119.75,10.12,Tonnes (t),2017
19929,Narrows Point Generating Station,ATCO Electric Ltd.,,M.D. of Big Lakes,Alberta,T0G 1E0,55.48,-115.39,0.81,Tonnes (t),2017
22580,Lre - Kakut 14-12,Long Run Exploration Ltd,,N/A,Alberta,,55.48,-118.32,-,Tonnes (t),2017
22665,Crestar Valhalla 16-8-75-9,Long Run Exploration Ltd,,N/A,Alberta,,55.48,-119.34,-,Tonnes (t),2017
15420,Surge Valhalla 06-14,Surge Energy Inc.,RR92 County of Grande Prairie No. 1 Road,N/A,Alberta, ,55.49,-119.28,-,Tonnes (t),2017
18197,Grouard 02-13,Whitecap Resources Inc.,N/A,N/A,Alberta,N/A,55.49,-116.18,-,Tonnes (t),2017
18198,Whitecap Grouard 07-18-075-15w5m,Whitecap Resources Inc.,,Grouard,Alberta,,55.49,-116.32,-,Tonnes (t),2017
28033,Jackfish 3 Sagd Plant,Devon Canada Corporation,,Conklin,Alberta,,55.51,-110.95,7.7,Tonnes (t),2017
16633,Whitecap Valhalla North 03-27-075-09w6,Whitecap Resources Inc.,,Valhalla,Alberta,,55.52,-119.31,-,Tonnes (t),2017
22267,Jackfish 1 Sagd Plant,Devon Canada Corporation,,Conklin,Alberta,,55.52,-110.87,8.47,Tonnes (t),2017
24366,La Glace Sweet Gas Plant 01-29-075-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.52,-119.35,1.14,Tonnes (t),2017
24465,Jackfish 2 Sagd Plant,Devon Canada Corporation,,Conklin,Alberta,,55.52,-110.99,7.99,Tonnes (t),2017
24408,Rycroft Oil Battery 16-26-075-06w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.53,-118.8,-,Tonnes (t),2017
23281,Glacier Sour Gas Plant 05-02,Advantage Oil & Gas Ltd.,,N/A,Alberta,,55.55,-119.75,11.36,Tonnes (t),2017
23763,Saddle Hills 06-02-076-06w6,Canadian Natural Resources Limited,,N/A,Alberta,,55.55,-118.81,-,Tonnes (t),2017
22929,Lre - Girouxville 103/13-04,Long Run Exploration Ltd,,N/A,Alberta,,55.56,-117.05,-,Tonnes (t),2017
18360,Valhalla Oil Battery 13-08,Surge Energy Inc.,Unnamed Road Saddle Hills County,N/A,Alberta,,55.57,-119.52,-,Tonnes (t),2017
27151,Randell 16-11-76-11w5,Spyglass Resources Corp.,,N/A,Alberta,,55.57,-115.58,-,Tonnes (t),2017
29247,Valhalla Oil Battery 01-18-076-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.57,-119.21,-,Tonnes (t),2017
6625,Christina Lake Sagd Bitumen Battery,Cenovus Fccl Ltd. as Operator for FCCL Partnership,0,Lac la Biche,Alberta,T0P1J0,55.58,-110.88,28.72,Tonnes (t),2017
15596,Marten Hills Sour Gas Plant 12-18-076-25w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.58,-117.89,1.07,Tonnes (t),2017
15713,Brassey Comp Station D-013-F,Cenovus Energy Inc.,N/A,N/A,Alberta,N/A,55.59,-120.78,-,Tonnes (t),2017
21308,Saddle Hills Oil Battery 14-13-076-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.59,-119.1,-,Tonnes (t),2017
17760,Cascade Valhalla,Taqa North Ltd.,,Valhalla/Pouce Coupe,Alberta,,55.6,-119.34,3.2,Tonnes (t),2017
22576,Lre - Eaglesham 01-25,Long Run Exploration Ltd,,N/A,Alberta,,55.6,-118,-,Tonnes (t),2017
23770,Cascade Valhalla,Taqa North Ltd.,,Valhalla/Pouce Coupe,Alberta,,55.6,-119.34,-,Tonnes (t),2017
23553,Shane 10-30-076-01 W6,Guide Exploration Ltd.,,N/A,Alberta,,55.61,-118.13,-,Tonnes (t),2017
23599,Girouxville 12-28-76-22w5,NAL Resources Management,,Girouxville,Alberta,,55.61,-117.36,-,Tonnes (t),2017
25212,2-36-76-18w4m,BlackPearl Resources Inc.,,Wandering River,Alberta,,55.62,-112.65,1.41,Tonnes (t),2017
15945,Duncan Compressor Station 10-36-076-15w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.63,-112.18,0.92,Tonnes (t),2017
16835,Valhalla Oil Battery 14-36,Enerplus Corporation,,N/A,Alberta,,55.63,-119.57,-,Tonnes (t),2017
22921,Eaglesham 14-36-076-01w6,Galleon Energy Inc.,14-36-076-01w6,,Alberta,,55.63,-118.01,-,Tonnes (t),2017
28657,Sundown B-067-H/093-P-10,Tourmaline Oil Corp,3700 - 250 6th Avenue Southwest,Calgary,Alberta,T2P3H7,55.63,-120.58,2.02,Tonnes (t),2017
15128,Marten Creek Sour Gas Plant 10-02,Tidewater Midstream and Infrastructure Ltd.,,N/A,Alberta,,55.64,-114.65,-,Tonnes (t),2017
22578,Lre - Donnelly 06-01,Long Run Exploration Ltd,,N/A,Alberta,,55.64,-117.11,0.53,Tonnes (t),2017
23096,Girouxville Oil Battery 06-03,Penn West Petroleum Ltd.,N/A,N/A,Alberta,N/A,55.64,-117.32,-,Tonnes (t),2017
16302,Leismer 03-07,Devon Canada Corporation,,Leismer,Alberta,,55.65,-111.08,2.59,Tonnes (t),2017
17479,Heart River Gas Plant 4-11-77-16w5,Penn West Petroleum Ltd.,,N/A,Alberta,,55.65,-116.38,-,Tonnes (t),2017
28771,Spirit River Gp 03-10-077-07-W6,Tourmaline Oil Corp,,Grand Prairie,Alberta,,55.65,-118.99,3.69,Tonnes (t),2017
16301,Eaglesham Sweet Gas Plant 02-14-077-25w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.66,-117.76,-,Tonnes (t),2017
21959,Lafarge Canada Inc. Greater Edmonton Villeneuve Aggregates,Lafarge North America,,Sturgeon County,Alberta, ,55.66,-113.78,-,Tonnes (t),2017
22346,Meg Christina Lake Regional Project,MEG Energy Corp.,,Regional Municipality of Wood,Alberta,T2T6N9,55.66,-110.71,24.22,Tonnes (t),2017
22544,Whitesands Project,Grizzly Oil Sands Ulc,,Conklin,Alberta,,55.66,-111.25,-,Tonnes (t),2017
24100,Meg Christina Lake Cogeneration Facility,MEG Energy Corp.,,Regional Municipality of Wood,Alberta,T2T6N9,55.66,-110.71,32.11,Tonnes (t),2017
19296,Progress Oil Battery 14-17-077-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.67,-119.35,-,Tonnes (t),2017
24209,Lre - Girouxville 15-16,Long Run Exploration Ltd,,N/A,Alberta,,55.67,-117.19,-,Tonnes (t),2017
25005,Pouce Coupe 1-19,Insignia Energy Ltd.,,Pouce Coupe,Alberta,,55.67,-119.51,-,Tonnes (t),2017
25405,Pouce Coupe 14-27,Insignia Energy Ltd.,,Pouce Coupe,Alberta,,55.67,-119.51,1.1,Tonnes (t),2017
27678,Taqa North Proration 16-18-77-10w6,Taqa North Ltd.,,N/A,Alberta,,55.67,-119.53,-,Tonnes (t),2017
17498,Kelt Progress Battery 06-19-077-09w6,Kelt Exploration,,N/A,Alberta,,55.68,-119.39,-,Tonnes (t),2017
22912,Cindy 11-22-077-01w6,Galleon Energy Inc.,11-22-077-01w6,,Alberta,,55.68,-118.06,-,Tonnes (t),2017
27093,Pwe Pouce Coupe 1-19 Ggs,Taqa North Ltd.,,Valhalla/Pouce Coupe,Alberta,,55.68,-119.52,-,Tonnes (t),2017
29195,Pwe Pouce Coupe 1-19 Ggs,Taqa North Ltd.,,N/A,Alberta,,55.68,-119.52,-,Tonnes (t),2017
15588,16-23-77-9w4,BP Canada Energy Company,16-23-77-9w4,,Alberta,,55.69,-111.27,-,Tonnes (t),2017
21061,Pouce Coupe South 7-25-77-12w6,Birchcliff Energy Ltd.,49 Highway,Bay Tree,Alberta,T0H 0A0,55.69,-119.71,-,Tonnes (t),2017
22915,Shane 09-30-077-01w6,Guide Exploration Ltd.,,N/A,Alberta,,55.69,-118.12,-,Tonnes (t),2017
24471,Amoco Leismer,Devon Canada Corporation,,Leismer,Alberta,,55.69,-111.27,0.8,Tonnes (t),2017
6989,Dunvegan,Richardson Pioneer Ltd.,,Rycroft,Alberta,T0H3A0,55.71,-118.72,10.13,Tonnes (t),2017
15491,Spirit River Gas Plant 08-34,Rising Star Resources Ltd.,,N/A,Alberta,,55.71,-118.83,0.91,Tonnes (t),2017
19933,Little Horse Generating Station,ATCO Electric Ltd.,,M.D. of Big Lakes,Alberta,T0G 1E0,55.71,-115.89,-,Tonnes (t),2017
21091,Sabanero Little Horse 07-35-077-13 W5m,Sabanero Energy Corp.,,Calgary,Alberta,,55.71,-115.89,-,Tonnes (t),2017
21197,Kelt Pouce Coupe 100/06-33-077-11w6m,Kelt Exploration,,N/A,Alberta,,55.71,-119.65,-,Tonnes (t),2017
22101,Spirit River Trd,Tervita Corp.,,Spirit River,Alberta,,55.71,-118.77,-,Tonnes (t),2017
23087,Tornado Roxana 3-32-77-17,Penn West Petroleum Ltd.,,N/A,Alberta,,55.71,-116.6,-,Tonnes (t),2017
25143,Louis Dreyfus Canada Ltd - Rycroft,Louis Dreyfus Company Canada Ulc,2mile S on Hwy 2 1mile W,Rycroft,Alberta,T0H3A0,55.71,-118.72,3.7,Tonnes (t),2017
26192,Cargill Aghorizons McLennan Ab,Cargill Limited,20130 Range Road 201,Mclennan,Alberta,T0H 2L0,55.71,-116.97,15.66,Tonnes (t),2017
29162,Kelt Pouce Coupe 103/06-33-077-11w6m,Kelt Exploration,,Pouce Coupe,Alberta,,55.71,-119.64,1.59,Tonnes (t),2017
1755,Progress Gas Plant,Canadian Natural Resources Limited,,Gordondale,Alberta,T0H1V0,55.72,-119.39,6.76,Tonnes (t),2017
15218,Courage Pouce Coupe 06-03,Pace Oil & Gas Ltd.,,N/A,Alberta,,55.72,-119.77,-,Tonnes (t),2017
15252,Progress 16-36,Canadian Natural Resources Limited,16-36-077-10w6,N/A,Alberta,,55.72,-119.4,-,Tonnes (t),2017
19299,Norcen Progress,Canadian Natural Resources Limited,,N/A,Alberta,,55.72,-119.39,-,Tonnes (t),2017
26009,Pennwest Pouce Coupe 01-01,Penn West Petroleum Ltd.,,N/A,Alberta,,55.72,-119.71,-,Tonnes (t),2017
26010,Pennwest Pouce Coupe 13-31,Penn West Petroleum Ltd.,,N/A,Alberta,,55.72,-119.7,-,Tonnes (t),2017
6982,Smoky River Elevator Viterra,Viterra Inc.,,Falher,Alberta,T0H1M0,55.73,-117.17,2.7,Tonnes (t),2017
19543,Spirit River 06-03-078-07 W6,Tourmaline Oil Corp,,Grand Prairie,Alberta,,55.73,-118.99,11.51,Tonnes (t),2017
28175,Encana Swb 12-03,Encana Corporation,,N/A,Alberta,T2P 2S5,55.73,-119.62,-,Tonnes (t),2017
29925,Nipisi Oil Battery 01-10,Surge Energy Inc.,Unnamed Road M.D. of Big Lakes Road,N/A,Alberta,,55.73,-115.29,0.54,Tonnes (t),2017
15040,Pouce Coupe 16-07-078-11w6,Penn West Petroleum Ltd.,,N/A,Alberta,,55.75,-119.68,-,Tonnes (t),2017
17644,Pouce Coupe 14-10-78-12w6,Kelt Exploration,,N/A,Alberta,,55.75,-119.77,-,Tonnes (t),2017
17645,Pouce Coupe 16-9-78-12w6,Kelt Exploration,,N/A,Alberta,,55.75,-119.78,-,Tonnes (t),2017
22930,Lre - Dreau 14-11,Long Run Exploration Ltd,,N/A,Alberta,,55.75,-117.14,1.9,Tonnes (t),2017
